0,785.3543,794.2800,806.0410,813.7892,808.4187,803.7833,798.3154,797.1453,37.68,37.04,37.52,37.36,37.68,37.04,37.20,36.88
25,785.1967,794.1600,806.0710,813.7667,808.4562,803.7833,798.3304,797.2053,37.52,37.04,37.52,37.36,37.68,37.04,37.20,36.88
50,785.1742,794.2800,806.0035,813.8342,808.4787,803.7833,798.3079,797.1003,37.68,37.04,37.52,37.36,37.68,37.04,37.20,36.88
75,785.2342,794.3025,806.0710,813.8417,808.6662,803.9183,798.4279,797.2278,37.68,37.04,37.52,37.36,37.68,37.04,37.20,36.88
100,785.2417,794.3925,806.1535,813.8717,808.6737,803.9858,798.5104,797.3103,37.68,37.04,37.52,37.36,37.68,37.04,37.20,36.88
125,785.3618,794.5200,806.2585,813.8717,808.6512,803.9558,798.5854,797.3403,37.68,37.04,37.52,37.36,37.68,37.20,37.20,36.88
150,785.4293,794.6175,806.2360,813.8717,808.6737,804.0158,798.5029,797.2803,37.68,37.04,37.52,37.36,37.68,37.20,37.20,36.88
175,785.5418,794.7075,806.4235,813.9017,808.7037,803.9483,798.4954,797.2053,37.68,37.04,37.52,37.36,37.68,37.20,37.20,36.88
200,785.6093,794.8351,806.4460,813.7967,808.6137,803.8808,798.3604,797.2203,37.68,37.04,37.52,37.36,37.68,37.20,37.20,36.88
225,785.7218,794.8726,806.3335,813.7592,808.5912,803.8058,798.3379,797.0928,37.68,37.04,37.52,37.36,37.68,37.20,37.20,36.88
250,785.6543,794.7976,806.2885,813.7442,808.5762,803.8283,798.3679,797.2203,37.68,37.04,37.52,37.36,37.68,37.20,37.20,36.88
275,785.6168,794.8201,806.3485,813.7667,808.7112,803.8958,798.5104,797.2653,37.68,37.04,37.52,37.36,37.68,37.20,37.20,36.88
375,785.7218,794.9851,806.5811,813.7067,808.6362,803.7908,798.4279,797.1903,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
400,785.7143,795.0226,806.4685,813.5341,808.5312,803.8058,798.4579,797.1528,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
425,785.6093,794.9101,806.3635,813.5417,808.5387,803.7458,798.3079,797.1453,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
450,785.6018,794.8201,806.3110,813.3541,808.4262,803.6858,798.2403,797.1153,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
475,785.4443,794.5950,805.9960,813.2791,808.5012,803.7158,798.3829,797.1678,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
500,785.3543,794.4825,805.9960,813.2341,808.5687,803.7908,798.4204,797.2053,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
525,785.2642,794.3775,805.8985,813.1891,808.5912,803.7458,798.4054,797.2428,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
550,785.1292,794.1675,805.5385,813.0766,808.5912,803.7383,798.3979,797.2803,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
575,785.0692,794.1225,805.4635,812.9191,808.4037,803.7233,798.4354,797.1678,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
600,784.9492,794.0025,805.3060,812.8141,808.4412,803.6333,798.3979,797.1903,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
625,784.7692,793.7175,805.0134,812.6116,808.3587,803.6483,798.4204,797.1228,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
650,784.7392,793.6725,804.9759,812.4916,808.3287,803.6783,798.3904,797.1003,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
675,784.6117,793.6350,804.8484,812.3716,808.2612,803.6183,798.2854,797.0928,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
700,784.3867,793.4324,804.5334,812.1840,808.1637,803.4833,798.2629,797.0027,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
725,784.3117,793.2449,804.4209,812.0940,808.1562,803.4908,798.1878,796.9727,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
825,783.8241,792.7724,803.9858,811.8465,808.2462,803.5958,798.3304,797.1078,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
850,783.7491,792.7949,803.9108,811.9215,808.2537,803.6033,798.3529,797.2053,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
875,783.7191,792.7949,803.9858,811.9365,808.2237,803.7083,798.4054,797.1228,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
900,783.6816,792.7724,803.9108,811.9215,808.1562,803.5658,798.3754,797.2278,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
925,783.7266,792.8549,803.9783,811.8465,808.2612,803.6333,798.4504,797.1903,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
950,783.7266,792.9299,804.0683,811.9590,808.2762,803.6183,798.3679,797.1978,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
975,783.7266,793.0274,804.1959,812.0865,808.2612,803.6558,798.3304,797.1003,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
1000,783.7866,793.1624,804.5559,812.2140,808.2912,803.5358,798.3079,797.1153,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
1025,783.7191,793.1174,804.6084,812.2215,808.2837,803.5433,798.3754,797.1228,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
1050,783.7716,793.1624,804.7059,812.2590,808.2987,803.5883,798.3454,797.1603,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
1075,783.8166,793.1699,804.5859,812.2440,808.2537,803.4683,798.3079,797.0703,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
1100,783.8391,793.1324,804.6684,812.2890,808.2462,803.4983,798.2854,797.0477,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
1125,783.7866,793.1999,804.5259,812.1915,808.1112,803.3258,798.1728,796.9727,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
1150,783.7791,793.0499,804.3984,811.9515,807.9162,803.2658,798.1128,796.8602,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
1175,783.7416,793.0649,804.3234,811.8840,807.9162,803.1758,798.0453,796.8527,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
1200,783.7191,792.9974,804.2034,811.7565,807.8037,803.1308,797.9928,796.7777,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
1225,783.6591,792.8999,803.8133,811.3965,807.5861,802.9583,797.7978,796.5152,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
1250,783.5391,792.6974,803.6858,811.2015,807.4061,802.8457,797.7228,796.5377,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
1275,783.5166,792.6599,803.5958,811.1865,807.2936,802.7932,797.6928,796.4702,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
1300,783.4266,792.5099,803.3858,811.0064,807.2411,802.7407,797.5653,796.4477,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
1325,783.2841,792.4499,803.3183,810.9914,807.0536,802.5982,797.4903,796.3727,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
1350,783.2466,792.3073,803.1458,810.7964,807.0011,802.5457,797.4528,796.2977,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
1375,783.0741,792.2098,803.0183,810.6314,806.8211,802.4407,797.4303,796.1252,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
1400,783.0441,792.0823,802.7932,810.5339,806.7461,802.3582,797.3478,796.1327,37.68,37.20,37.68,37.36,37.68,37.20,37.36,36.88
1425,783.0141,792.0223,802.8232,810.4814,806.7236,802.4182,797.4153,796.1252,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
1450,782.9390,791.9773,802.5382,810.3239,806.6111,802.3282,797.3478,796.0427,37.68,37.20,37.52,37.36,37.68,37.20,37.36,36.88
1475,782.9165,791.9773,802.4107,810.2339,806.5961,802.3282,797.2578,796.0577,37.68,37.20,37.52,37.36,37.68,37.20,37.36,37.04
1500,782.8190,791.9848,802.3732,810.2414,806.5586,802.2982,797.2503,796.1252,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
1525,782.7665,791.8348,802.2607,810.1439,806.4385,802.1707,797.1453,795.9977,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
1550,782.6915,791.8423,802.1482,810.0839,806.4010,802.1557,797.1753,795.9977,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
1575,782.5790,791.7373,802.0732,809.9713,806.3635,802.1782,797.1678,795.9152,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
1600,782.5490,791.7448,802.0132,810.0089,806.3260,802.0432,797.1228,795.9752,37.68,37.20,37.52,37.36,37.68,37.20,37.36,37.04
1625,782.5490,791.7973,801.9832,810.0089,806.2510,802.1857,797.2428,796.0352,37.68,37.20,37.52,37.36,37.68,37.20,37.36,37.04
1650,782.6540,791.8048,802.0057,810.0314,806.3335,802.2082,797.2428,796.1027,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
1675,782.6615,791.8948,802.0732,810.1439,806.3935,802.2907,797.3178,796.1477,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
1700,782.6165,791.8648,802.1632,810.1589,806.3785,802.2532,797.3103,796.0952,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
1725,782.6390,792.0148,802.1332,810.2114,806.3710,802.2532,797.4228,796.1852,37.68,37.20,37.52,37.36,37.68,37.20,37.36,37.04
1750,782.5790,791.9923,802.2532,810.2714,806.3710,802.2457,797.2728,796.0952,37.68,37.20,37.52,37.36,37.68,37.20,37.36,37.04
1775,782.6240,792.0598,802.3357,810.3014,806.3485,802.0882,797.2278,796.0427,37.68,37.20,37.52,37.36,37.68,37.20,37.36,37.04
1800,782.6615,792.1648,802.5007,810.3089,806.2660,802.1107,797.2503,795.9677,37.68,37.20,37.52,37.36,37.68,37.20,37.36,37.04
1825,782.7740,792.3974,802.6132,810.4814,806.2885,802.1632,797.2803,796.0652,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
1850,782.7890,792.3523,802.6132,810.5189,806.3410,802.2157,797.3178,796.2002,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
1875,782.8490,792.4499,802.5982,810.5639,806.3560,802.1107,797.2878,796.0952,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
1900,782.9015,792.4649,802.5532,810.4139,806.2210,802.0507,797.1978,796.0052,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
1925,782.8565,792.4574,802.4782,810.4589,806.1160,801.9532,797.1228,795.8851,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
1950,782.8565,792.3899,802.4782,810.3689,806.0560,801.9232,797.1153,795.8251,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
1975,782.9015,792.4949,802.3432,810.3689,806.0035,801.8932,797.0552,795.8776,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
2000,782.9090,792.4724,802.3732,810.3989,806.0260,801.9007,797.0177,795.8551,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
2025,782.9315,792.5174,802.2757,810.4589,805.9210,801.8107,797.0778,795.7726,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
2050,782.9390,792.5249,802.2982,810.3989,805.8385,801.7807,796.8827,795.7576,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
2075,782.8715,792.5399,802.2532,810.3089,805.8310,801.7281,796.9352,795.7426,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
2100,782.8565,792.4574,802.1482,810.2714,805.7260,801.6981,797.0027,795.7051,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
2125,782.7965,792.3373,801.8707,810.1214,805.7485,801.6231,796.9577,795.7576,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
2150,782.7965,792.2773,801.7206,810.1589,805.6810,801.7281,796.9052,795.6901,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
2175,782.7815,792.2173,801.5406,810.0464,805.7260,801.7581,796.9277,795.6826,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
2200,782.6615,792.1723,801.2781,809.8888,805.5535,801.6756,796.8602,795.6901,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
2225,782.6690,792.0223,801.0381,809.7763,805.4110,801.5181,796.7477,795.6376,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
2250,782.6690,791.9848,800.8581,809.5888,805.2534,801.4656,796.7852,795.4951,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
2275,782.6165,791.7823,800.2655,809.2738,805.0959,801.2631,796.6877,795.4876,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
2300,782.5040,791.6473,799.9280,809.0563,805.0284,801.1656,796.6577,795.4126,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
2325,782.3840,791.5048,799.4930,808.7712,804.9534,801.2031,796.5602,795.3451,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
2350,782.3315,791.2048,798.8329,808.1937,804.3759,800.9406,796.3802,795.2626,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
2375,782.1440,790.9872,798.2629,807.7137,804.0083,800.7231,796.2452,795.1501,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
2400,782.0615,790.7247,797.6103,807.0386,803.5433,800.3330,795.9602,794.8651,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
2425,781.6639,790.0797,796.0502,805.6510,802.4407,799.6655,795.3676,794.4000,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
2450,781.4464,789.6221,794.9626,804.4809,801.6606,799.0729,794.9701,793.9950,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
2475,781.0114,789.0671,793.4699,803.1608,800.6781,798.3754,794.3325,793.4399,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
2500,780.1788,787.5144,790.0947,800.2505,798.5029,796.8002,793.1399,792.3073,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
2525,779.3987,786.5544,787.7770,798.4204,797.1603,795.7276,792.3749,791.6398,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
2550,778.5887,785.4668,785.1367,796.4927,795.6676,794.6250,791.5198,790.8447,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
2575,776.9535,783.8691,781.0789,793.1099,792.9299,792.5699,789.8771,789.3221,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
2600,776.1360,783.1341,779.3312,791.5123,791.4973,791.5423,789.0746,788.5345,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
2625,775.3034,782.5340,778.0261,790.1397,790.1397,790.4472,788.3470,787.7770,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
2650,773.6308,781.8440,776.4585,788.5870,788.8871,789.3371,787.4394,786.9294,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
2675,772.5582,781.4689,775.7309,787.8070,787.9495,788.5570,786.9144,786.3668,37.68,37.20,37.68,37.36,37.68,37.20,37.36,37.04
