0,761.4047,761.9373,760.4746,761.4872,762.0723,761.3072,761.9223,761.8473,22.48,21.84,22.00,21.84,22.32,22.00,22.16,21.20
20,761.4197,762.0048,760.3846,761.4647,762.1623,761.2397,761.9448,761.7948,22.48,21.84,22.00,22.00,22.32,22.00,22.16,21.20
40,761.4197,761.9823,760.4596,761.4722,762.1998,761.2922,761.8848,761.8323,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
60,761.3822,761.9673,760.4146,761.4422,762.1773,761.2847,761.9523,761.8248,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
80,761.4047,761.9223,760.4746,761.4422,762.1473,761.2697,761.9223,761.7948,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
100,761.4047,761.9823,760.3696,761.4347,762.1548,761.2322,761.9523,761.8473,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
120,761.3747,761.9598,760.3996,761.4497,762.2073,761.2397,761.8848,761.8023,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
140,761.3747,761.9523,760.4296,761.4572,762.0648,761.2547,761.9148,761.7572,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
160,761.4347,761.9448,760.4221,761.4572,762.2073,761.2697,761.9373,761.8098,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
180,761.3597,761.9073,760.5346,761.5022,762.1323,761.3522,761.9598,761.7798,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
200,761.3597,761.9973,760.3921,761.3972,762.1998,761.2922,761.8998,761.8623,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
220,761.4572,761.9598,760.4071,761.4572,762.1323,761.2922,761.8848,761.7572,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
240,761.3597,761.9823,760.3996,761.5022,762.1623,761.3147,761.8473,761.7873,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
260,761.4347,761.9973,760.3696,761.4722,762.0873,761.2997,761.9448,761.7647,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
280,761.3672,761.9523,760.4596,761.4272,762.1473,761.3072,761.9223,761.8023,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
300,761.3822,761.9448,760.4521,761.4872,762.1698,761.3447,761.9598,761.7723,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
320,761.3972,761.9748,760.4746,761.4197,762.1623,761.2847,761.9598,761.8323,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
340,761.4197,761.9073,760.4371,761.4497,762.1323,761.2547,761.9223,761.7272,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
360,761.4047,761.9973,760.4446,761.4722,762.1698,761.2472,761.8623,761.8098,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
380,761.4572,761.9823,760.4446,761.5472,762.1248,761.2922,761.9073,761.7497,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
400,761.3522,761.9673,760.4671,761.5247,762.1773,761.2922,761.8698,761.8698,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
420,761.4497,762.0123,760.4296,761.5022,762.0723,761.3072,761.9598,761.8323,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
440,761.3822,762.0348,760.4371,761.4722,762.1623,761.2247,761.9448,761.8323,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
460,761.4197,762.0048,760.4446,761.4722,762.1398,761.3222,761.9298,761.8923,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
480,761.3597,762.0123,760.4521,761.4872,762.0798,761.3372,761.9373,761.8923,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
500,761.4497,761.9523,760.4221,761.4722,762.1023,761.2322,761.9448,761.8248,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
520,761.4197,761.9673,760.4671,761.4722,762.1398,761.2997,761.9223,761.8398,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
540,761.3372,761.9523,760.4596,761.4497,762.1323,761.3147,761.9523,761.8323,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
560,761.4572,762.0498,760.3996,761.4647,762.1548,761.3147,761.9373,761.8473,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
580,761.4722,761.9598,760.4146,761.4347,762.1773,761.2997,761.9073,761.8398,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
600,761.4272,761.9823,760.4221,761.4722,762.1173,761.3222,761.9823,761.7948,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
620,761.3897,762.0048,760.4071,761.4872,762.0723,761.2622,761.9823,761.8623,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
640,761.3597,761.9673,760.4596,761.4722,762.1923,761.2922,762.0273,761.8248,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
660,761.4122,761.9598,760.4146,761.3822,762.1473,761.2247,761.9523,761.8323,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
680,761.4647,761.9373,760.3996,761.4872,762.1623,761.2847,761.9223,761.7948,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
700,761.3897,761.9148,760.3846,761.3972,762.1698,761.3522,761.8998,761.8173,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
720,761.4497,761.9598,760.3921,761.4572,762.1023,761.2922,761.9298,761.8323,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
740,761.4497,761.9748,760.4296,761.5172,762.2073,761.3297,761.9598,761.8548,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
760,761.4497,761.9748,760.3921,761.4722,762.2148,761.3222,761.9673,761.7948,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
780,761.4047,761.9448,760.3996,761.4197,762.1023,761.2922,762.0123,761.8473,22.48,21.84,22.00,22.00,22.32,22.00,22.32,21.36
800,761.4647,761.9823,760.4371,761.5022,762.1923,761.3297,761.9598,761.8923,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
820,761.4122,761.9823,760.4146,761.4197,762.1623,761.2772,761.9148,761.7948,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
840,761.3747,762.0198,760.4896,761.4872,762.1398,761.2772,761.9598,761.8248,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
860,761.4422,761.9598,760.3921,761.4422,762.1623,761.3822,761.8848,761.7948,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
880,761.4197,761.9898,760.3546,761.4422,762.1323,761.3447,761.9148,761.8998,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
900,761.3822,761.9073,760.4446,761.4422,762.1698,761.3297,761.9748,761.8698,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
920,761.4122,761.9673,760.4671,761.4722,762.1773,761.2847,761.9073,761.7422,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
940,761.3297,761.9973,760.4446,761.4797,762.1848,761.2847,761.9523,761.7723,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
960,761.3672,761.9148,760.3996,761.4497,762.1398,761.3372,761.9598,761.7948,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
980,761.3897,761.9748,760.3696,761.4422,762.1098,761.2697,761.9223,761.8473,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
1000,761.4722,761.9673,760.3996,761.5022,762.1548,761.3072,761.9523,761.7647,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
1020,761.4197,761.9823,760.4221,761.5022,762.2073,761.3222,761.8398,761.8248,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
1040,761.4797,761.9598,760.4746,761.3972,762.1848,761.2772,761.9523,761.8398,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
1060,761.4047,761.9898,760.4746,761.4497,762.0948,761.3897,761.9148,761.7798,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
1080,761.3672,761.9148,760.3921,761.4497,762.1623,761.3372,761.8923,761.8698,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
1100,761.4197,761.9748,760.3846,761.5397,762.1473,761.2622,761.9523,761.8398,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
1120,761.3897,761.9898,760.3771,761.4872,762.1398,761.3597,761.9298,761.8248,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
1140,761.3747,762.0273,760.4521,761.4797,762.0573,761.3672,761.9298,761.7873,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
1160,761.4122,762.0123,760.3621,761.5547,762.1173,761.3072,761.9448,761.7347,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
1180,761.4572,761.9148,760.4896,761.3822,762.1998,761.3147,761.9673,761.8848,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
1200,761.4122,761.9823,760.3921,761.4797,762.2223,761.3372,761.9523,761.8023,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
1220,761.3897,761.9373,760.3921,761.4872,762.1173,761.3447,761.9373,761.8098,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
1240,761.4197,761.9598,760.4521,761.4347,762.1923,761.2997,761.8923,761.8398,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
1260,761.3822,761.9148,760.3771,761.5022,762.1848,761.3222,761.9523,761.8623,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
1280,761.3822,761.9148,760.3921,761.4647,762.1773,761.3072,761.9448,761.8848,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
1300,761.4422,761.9973,760.3396,761.4647,762.1173,761.3072,761.9223,761.7723,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
1320,761.3597,761.9598,760.3621,761.4497,762.1323,761.2922,761.9073,761.8548,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
1340,761.3747,761.9898,760.4146,761.5322,762.1548,761.2997,761.9148,761.8698,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
1360,761.3972,761.9373,760.4746,761.5247,762.1473,761.2997,761.9223,761.8023,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
1380,761.3972,761.9448,760.4146,761.4572,762.1173,761.3372,762.0048,761.8023,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
1400,761.3972,762.0048,760.4821,761.4572,762.0948,761.3447,761.8848,761.8098,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
1420,761.3672,761.9448,760.4071,761.4797,762.1698,761.2997,761.9673,761.8848,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
1440,761.4047,761.9973,760.3996,761.5172,762.1773,761.3147,761.9523,761.8473,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
1460,761.3972,761.9598,760.4071,761.4347,762.1548,761.2622,761.9073,761.8323,22.48,21.84,22.16,22.00,22.32,22.00,22.32,21.36
