20,775.4984,779.1437,783.4041,783.6441,783.9516,782.2640,781.4689,782.8115,35.28,35.92,35.60,36.24,35.76,36.56,36.56,36.40
40,775.5059,779.3012,783.5691,783.8841,784.1392,782.3840,781.6414,782.9240,35.28,35.92,35.60,36.24,35.76,36.56,36.56,36.40
60,775.4759,779.5413,783.8691,784.1166,784.4167,782.6465,781.8215,783.0141,35.28,35.92,35.60,36.24,35.76,36.56,36.56,36.56
80,775.5509,779.6613,783.9666,784.3567,784.5892,782.7740,782.0015,783.2541,35.28,35.92,35.60,36.24,35.76,36.56,36.56,36.40
100,775.5284,779.9013,784.2892,784.6642,784.8817,783.0291,782.2790,783.4941,35.28,35.92,35.60,36.24,35.76,36.56,36.56,36.56
120,775.5659,780.0138,784.5442,784.8367,785.1217,783.2391,782.4740,783.6291,35.28,35.92,35.60,36.24,35.76,36.56,36.56,36.56
140,775.7009,780.1638,784.4767,784.7092,785.0017,783.1641,782.3315,783.4791,35.28,36.08,35.60,36.24,35.76,36.56,36.72,36.56
160,775.7084,780.1488,784.5142,784.6267,784.8892,782.9991,782.2565,783.1791,35.28,36.08,35.60,36.24,35.76,36.56,36.72,36.56
180,775.7834,780.3213,784.5292,784.6417,784.8667,782.8940,782.2490,783.1641,35.28,36.08,35.60,36.24,35.76,36.56,36.72,36.56
200,775.8434,780.4038,784.6267,784.6867,784.8592,782.9916,782.2040,783.0966,35.28,36.08,35.60,36.24,35.76,36.56,36.72,36.56
220,775.8960,780.5688,784.7542,784.8517,784.9642,783.0141,782.2190,783.1416,35.28,36.08,35.60,36.24,35.76,36.56,36.72,36.56
240,775.9185,780.6514,784.9117,784.8967,785.0617,783.1041,782.3015,783.2241,35.28,36.08,35.76,36.24,35.76,36.56,36.72,36.56
260,776.1510,780.8164,785.0992,785.0542,785.2192,783.1341,782.4815,783.2916,35.28,36.08,35.76,36.24,35.76,36.56,36.72,36.56
280,776.1660,781.0039,785.3468,785.3693,785.3768,783.3966,782.6315,783.3666,35.28,36.08,35.76,36.24,35.76,36.56,36.72,36.56
300,776.2185,781.2214,785.4818,785.5118,785.5493,783.5316,782.8265,783.5841,35.28,36.08,35.76,36.24,35.76,36.56,36.72,36.56
320,776.2410,781.2964,785.6243,785.6318,785.6993,783.6066,782.9691,783.6666,35.28,36.08,35.76,36.24,35.76,36.56,36.72,36.56
340,776.3835,781.3864,785.7668,785.6693,785.7668,783.5466,782.9315,783.5541,35.28,36.08,35.76,36.24,35.76,36.56,36.72,36.56
360,776.4660,781.5289,785.7968,785.7743,785.9468,783.6966,783.0291,783.6441,35.28,36.08,35.76,36.24,35.76,36.56,36.72,36.56
380,776.4735,781.5589,785.8943,785.8343,785.8793,783.7341,,,35.28,36.08,35.76,36.24,35.76,36.56,,
400,776.5185,781.5439,785.8793,785.9393,785.9318,783.7191,,,35.28,36.08,35.76,36.24,35.76,36.56,,
420,776.6085,781.6864,786.0518,786.0968,786.1268,783.8616,,,35.28,36.08,35.76,36.24,35.76,36.56,,
440,776.6835,781.9865,786.6444,786.6294,786.6969,784.4092,783.6291,784.2067,35.28,36.08,35.76,36.24,35.76,36.56,36.72,36.56
460,776.9835,782.3015,787.1994,787.2744,787.3194,784.9717,784.2217,784.7467,35.28,36.08,35.76,36.24,35.76,36.56,36.72,36.56
480,777.2386,782.4965,787.1394,787.2444,787.4244,785.0542,784.3567,784.7842,35.28,36.08,35.76,36.24,35.76,36.56,36.72,36.56
500,777.1936,782.4140,787.0794,787.0419,787.2594,785.0017,784.1917,784.6642,35.28,36.08,35.76,36.24,35.76,36.56,36.72,36.56
520,776.9985,782.1440,786.7569,786.7044,786.9669,784.7167,783.9441,784.3117,35.28,36.08,35.76,36.24,35.76,36.72,36.72,36.56
540,776.5710,781.7314,786.1868,786.1418,786.3668,784.1392,783.4791,783.8166,35.28,36.08,35.76,36.24,35.76,36.72,36.72,36.56
560,776.3610,781.5364,785.9243,785.8268,786.1268,783.8391,783.1641,783.4791,35.28,36.08,35.76,36.24,35.76,36.72,36.72,36.56
580,776.2935,781.5439,785.9393,785.8643,786.0968,783.7941,783.0441,783.3591,35.28,36.08,35.76,36.24,35.76,36.72,36.72,36.56
600,776.2710,781.6339,785.9843,785.9843,786.2093,783.8541,783.1041,783.5391,35.28,36.08,35.76,36.24,35.76,36.72,36.72,36.56
620,776.2485,781.7539,786.3068,786.1568,786.4568,784.0191,,,35.28,36.08,35.76,36.24,35.76,36.72,,
640,776.2560,781.9415,786.4794,786.4418,786.6969,784.2967,,,35.28,36.08,35.76,36.24,35.76,36.72,,
660,776.4210,782.1215,786.6369,786.5994,786.8319,784.4242,,,35.28,36.08,35.76,36.24,35.76,36.72,,
680,776.5485,782.3015,786.6219,786.5619,786.7869,784.4242,783.6516,783.8691,35.28,36.08,35.76,36.24,35.76,36.72,36.72,36.56
700,776.5185,782.3465,786.7419,786.5769,786.8844,784.5217,783.7191,783.9066,35.28,36.08,35.76,36.24,35.76,36.72,36.72,36.56
720,776.1885,782.1590,786.8619,786.6894,787.0644,784.5592,783.7791,783.9741,35.28,36.08,35.76,36.24,35.76,36.72,36.72,36.56
740,776.0235,782.1590,786.8919,786.8319,787.2069,784.7392,,,35.28,36.08,35.76,36.24,35.76,36.72,,
760,775.8659,782.3015,787.0494,787.0119,787.3644,784.8517,,,35.28,36.08,35.76,36.24,35.76,36.72,,
780,775.7984,782.3015,787.1544,787.1319,787.4619,784.8892,,,35.28,36.08,35.76,36.24,35.76,36.72,,
800,775.7459,782.3990,787.1769,787.1919,787.5969,784.9642,784.2592,784.4317,35.28,36.08,35.76,36.24,35.76,36.72,36.72,36.56
820,775.6109,782.4065,787.2519,787.1994,787.6645,785.0017,784.2592,784.4017,35.28,36.08,35.76,36.24,35.76,36.72,36.72,36.56
840,775.5959,782.3915,787.2669,787.2594,787.7020,785.1292,784.2592,784.5292,35.28,36.08,35.76,36.24,35.76,36.72,36.72,36.56
860,775.4084,782.3465,787.3419,787.3419,787.8070,785.1892,784.4017,784.4767,35.28,36.08,35.76,36.24,35.76,36.72,36.72,36.56
880,775.2584,782.3615,787.3494,787.4469,787.9645,785.2867,784.5442,784.5742,35.28,36.08,35.76,36.24,35.76,36.72,36.72,36.56
900,775.2884,782.3915,787.4694,787.4994,788.1220,785.3993,784.6567,784.7392,35.28,36.08,35.76,36.24,35.76,36.72,36.72,36.56
920,775.1984,782.3090,787.4919,787.5969,788.0920,785.4818,784.6717,784.8142,35.28,36.08,35.76,36.24,35.76,36.72,36.72,36.56
940,774.9884,782.3990,787.5519,787.6870,788.2645,785.5793,784.8367,785.0317,35.28,36.08,35.76,36.24,35.76,36.72,36.72,36.56
960,774.8009,782.3615,787.5669,787.7620,788.2495,785.6993,784.7617,784.9042,35.44,36.08,35.76,36.24,35.76,36.72,36.72,36.56
980,774.7484,782.1590,787.4619,787.5444,788.1295,785.4668,784.7242,784.8517,35.44,36.08,35.76,36.24,35.76,36.72,36.72,36.56
1000,774.5008,782.1365,787.3194,787.5069,788.0620,785.4668,784.6717,784.7617,35.44,36.08,35.76,36.24,35.76,36.72,36.72,36.56
1020,774.4258,782.0390,787.4019,787.5744,788.1295,785.4368,784.6942,784.9042,35.44,36.08,35.76,36.24,35.76,36.72,36.72,36.56
1040,774.2683,782.0840,787.4544,787.6194,788.2645,785.7143,,,35.44,36.08,35.76,36.24,35.76,36.72,,
1060,774.2983,782.0840,787.5144,787.6645,788.2645,785.6168,,,35.44,36.08,35.76,36.24,35.76,36.72,,
1080,774.2158,782.0615,787.5369,787.6194,788.1820,785.5643,,,35.44,36.08,35.76,36.24,35.76,36.72,,
1160,773.8108,782.1740,787.3494,787.3644,787.9120,785.1142,784.1992,784.2892,35.44,36.08,35.76,36.24,35.76,36.72,36.72,36.56
1180,773.6983,782.1365,787.3194,787.2894,787.8370,785.0692,784.1091,784.2517,35.44,36.08,35.76,36.40,35.76,36.72,36.72,36.56
1200,773.7358,782.3315,787.4394,787.4844,787.9570,785.1592,784.2892,784.3192,35.44,36.08,35.76,36.24,35.76,36.72,36.72,36.56
1220,773.7808,782.5415,787.7395,787.7995,788.3245,785.4968,784.5517,784.7317,35.44,36.08,35.76,36.40,35.76,36.72,36.72,36.56
1240,773.7283,782.6315,788.0395,788.0845,788.5795,785.7068,784.8142,784.8742,35.44,36.08,35.76,36.40,35.76,36.72,36.72,36.56
1260,773.8258,782.8790,788.2345,788.2345,788.7445,785.8118,784.8292,784.8667,35.44,36.08,35.76,36.24,35.76,36.72,36.72,36.56
1280,773.8783,783.0591,788.5420,788.4520,788.9846,785.9843,,,35.44,36.08,35.76,36.40,35.76,36.72,,
1300,773.8633,783.3291,788.8346,788.6845,789.1421,786.1643,,,35.44,36.08,35.76,36.40,35.76,36.72,,
1320,773.7208,783.5766,789.1346,789.0146,789.4421,786.2693,,,35.44,36.08,35.76,36.40,35.76,36.72,,
1340,773.9383,783.9216,789.3071,789.0896,789.4496,786.2543,785.2792,785.2567,35.44,36.08,35.76,36.40,35.76,36.72,36.72,36.56
1360,773.9533,784.1992,789.5771,789.2321,789.5921,786.3218,785.2342,785.1892,35.44,36.08,35.76,36.40,35.76,36.72,36.72,36.56
1380,773.9308,784.5442,789.7421,789.2246,789.4871,786.0668,785.0242,784.8892,35.44,36.08,35.76,36.40,35.76,36.72,36.72,36.56
1400,773.9683,784.7392,789.8846,789.4421,789.5621,785.9543,784.9867,784.9042,35.44,36.08,35.76,36.40,35.76,36.72,36.72,36.56
1420,774.0433,785.0767,790.2372,789.6971,789.8321,786.0818,785.1742,784.9867,35.44,36.08,35.76,36.40,35.76,36.72,36.72,36.56
1440,774.0883,785.4293,790.5222,789.9071,789.9071,786.0818,785.0917,784.9267,35.44,36.08,35.76,36.40,35.76,36.72,36.72,36.56
1460,774.1108,785.8793,791.0547,790.3572,790.2297,786.3368,785.3468,784.9942,35.44,36.08,35.76,36.40,35.92,36.72,36.72,36.56
1480,774.2158,786.3368,791.5948,790.6647,790.6047,786.5694,785.5268,785.1592,35.44,36.08,35.76,36.40,35.92,36.72,36.72,36.56
